,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
133,AKX,2017-07-13,2018-09-24,438,Thursday,696080,USD,21240,500001,326988,0.04247991504016992,15.394915254237288,0.6539746920506159,40-55,F,edwardsjames,ehall@flores.org,Laura Jones,F,75
134,AKX,2017-01-04,2019-03-29,814,Wednesday,470460,GPB,31153,500001,244425,0.06230587538824922,7.8459538407216,0.48884902230195537,20-25,B,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
135,GRZ,2016-11-13,2017-01-17,65,Sunday,915197,EUR,65654,500000,727545,0.131308,11.081503031041521,1.45509,25-35,M,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
136,BYU,2017-08-31,2018-02-03,156,Thursday,844779,USD,27310,499999,180740,0.05462010924021848,6.618088612229952,0.3614807229614459,20-35,B,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
137,GRZ,2017-02-24,2018-05-15,445,Friday,444089,GPB,15334,500001,2619,0.030667938664122672,0.17079692187296205,0.005237989524020952,30-55,M,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
138,KTR,2017-11-27,2018-02-25,90,Monday,791851,GPB,47827,499999,145490,0.09565419130838261,3.0420055617120036,0.29098058196116394,35-40,M,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
139,AKX,2017-09-30,2017-12-25,86,Saturday,778441,USD,16459,499998,14229,0.03291813167252669,0.8645118172428459,0.02845811383245533,35-50,M,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
140,AKX,2016-06-29,2016-07-20,21,Wednesday,117846,USD,24193,499998,25364,0.04838619354477418,1.0484024304550903,0.05072820291281165,30-35,F,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
141,BYU,2018-11-01,2018-10-24,-8,Thursday,143556,EUR,12033,499998,25909,0.024066096264385058,2.153162137455331,0.05181820727282909,25-45,F,murphysteve,wlopez@hotmail.com,Terri Davis,F,58
142,GRZ,2017-01-30,2017-09-09,222,Monday,523935,GPB,71509,499998,169531,0.1430185720742883,2.3707645191514355,0.33906335625342504,25-30,B,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
143,BYU,2016-09-29,2017-03-07,159,Thursday,747961,USD,89699,500000,323982,0.179398,3.611879731100681,0.647964,25-35,B,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
144,BYU,2017-07-22,2017-12-27,158,Saturday,634174,USD,38299,499997,357556,0.07659845959075755,9.33590955377425,0.7151162906977442,40-55,B,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
145,AKX,2017-05-25,2018-05-06,346,Thursday,108350,EUR,47057,500000,85384,0.094114,1.8144803111120555,0.170768,35-40,F,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
146,BYU,2017-07-03,2017-11-18,138,Monday,632005,USD,15668,500003,456838,0.03133581198512809,29.15739086035231,0.9136705179768921,35-55,M,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
147,AKX,2018-08-01,2018-04-16,-107,Wednesday,499066,EUR,21763,500002,103742,0.043525825896696416,4.766897946055232,0.20748317006731973,30-45,B,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
148,AKX,2017-03-28,2018-09-16,537,Tuesday,805172,USD,10133,499999,393400,0.020266040532081066,38.823645514655084,0.7868015736031472,25-45,F,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
149,AKX,2016-06-10,2016-10-15,127,Friday,771942,USD,38566,499999,264109,0.07713215426430853,6.848234195923871,0.5282190564381128,35-45,B,sandraleach,keithlisa@yahoo.com,Leslie Harris,F,73
150,BYU,2017-03-17,2018-12-14,637,Friday,491786,GPB,16160,499996,36353,0.03232025856206849,2.2495668316831683,0.07270658165265322,40-60,F,gguerrero,qburton@garcia-hart.info,Jamie Rowe,M,60
151,BYU,2017-06-09,2018-11-03,512,Friday,531161,GPB,31792,500001,357820,0.06358387283225433,11.255032712632108,0.7156385687228626,35-55,F,gguerrero,qburton@garcia-hart.info,Jamie Rowe,M,60
152,KTR,2016-08-10,2018-09-06,757,Wednesday,996494,USD,75644,500001,489607,0.15128769742460516,6.472515995981175,0.9792120415759169,40-60,F,gguerrero,qburton@garcia-hart.info,Jamie Rowe,M,60
153,KTR,2017-01-05,2018-12-18,712,Thursday,739495,USD,72950,500001,395090,0.1458997082005836,5.415901302261823,0.7901784196431607,40-65,B,gguerrero,qburton@garcia-hart.info,Jamie Rowe,M,60
154,KTR,2016-10-05,2017-05-21,228,Wednesday,845123,GPB,63222,499996,496767,0.12644501156009247,7.857502135332638,0.9935419483355867,30-35,F,gguerrero,qburton@garcia-hart.info,Jamie Rowe,M,60
155,BYU,2017-02-15,2019-08-01,897,Wednesday,243400,USD,31635,499998,51996,0.06327025308101232,1.6436225699383593,0.10399241596966388,25-45,B,angela41,florescody@mercado.com,Melanie Anthony,F,32
156,AKX,2016-08-25,2016-10-16,52,Thursday,97802,GPB,39469,500003,10594,0.07893752637484175,0.26841318503129036,0.021187872872762765,40-55,B,angela41,florescody@mercado.com,Melanie Anthony,F,32
157,KTR,2017-05-30,2018-08-27,454,Tuesday,414192,USD,10844,499999,44812,0.021688043376086753,4.1324234599778675,0.0896241792483585,20-25,M,angela41,florescody@mercado.com,Melanie Anthony,F,32
158,KTR,2017-06-29,2019-03-13,622,Thursday,649104,USD,35435,500003,400596,0.0708695747825513,11.30509383378016,0.8011871928768427,35-40,F,angela41,florescody@mercado.com,Melanie Anthony,F,32
159,AKX,2016-04-18,2016-07-16,89,Monday,912698,GPB,33240,500001,272611,0.06647986704026591,8.201293622141998,0.5452209095581809,35-40,B,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
160,KTR,2017-07-08,2017-03-09,-121,Saturday,784402,GPB,87995,499999,55800,0.17599035198070395,0.6341269390306268,0.1116002232004464,20-40,B,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
161,AKX,2016-03-08,2017-06-21,470,Tuesday,929804,GPB,19188,499998,552575,0.03837615350461402,28.79794663331249,1.1051544206176824,40-60,F,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
162,AKX,2016-06-15,2017-01-15,214,Wednesday,799220,USD,34181,499996,17441,0.0683625469003752,0.5102542348088119,0.03488227905823246,40-45,F,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
163,KTR,2016-10-22,2017-04-28,188,Saturday,427572,USD,63461,499998,213431,0.12692250769003077,3.3631836876191676,0.4268637074548298,30-50,M,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
164,BYU,2017-10-06,2018-05-05,211,Friday,892837,USD,35660,499999,843699,0.07132014264028529,23.65953449242849,1.6874013748027497,20-25,B,millerjennifer,phillipsalexander@jackson.com,Joanna White,F,63
165,AKX,2017-05-06,2018-03-04,302,Saturday,578552,GPB,17072,500003,527989,0.03414379513722918,30.927190721649485,1.055971664170015,25-50,F,kingtanya,rodriguezjulie@rios.info,Brittany Martin,F,36
166,AKX,2016-09-08,2017-12-15,463,Thursday,47908,USD,35035,499995,40128,0.07007070070700706,1.1453689167974883,0.08025680256802568,40-55,M,kingtanya,rodriguezjulie@rios.info,Brittany Martin,F,36
167,BYU,2017-07-01,2018-08-30,425,Saturday,428121,EUR,49125,500005,226216,0.0982490175098249,4.6049058524173025,0.4524274757252427,25-30,F,kingtanya,rodriguezjulie@rios.info,Brittany Martin,F,36
168,KTR,2018-03-02,2019-11-23,631,Friday,626351,USD,28194,499997,167643,0.05638833833002998,5.946052351564163,0.3352880117280704,45-55,F,kingtanya,rodriguezjulie@rios.info,Brittany Martin,F,36
169,GRZ,2017-11-04,2018-03-22,138,Saturday,488160,USD,76006,499999,144595,0.15201230402460805,1.9024155987685183,0.28919057838115675,25-35,B,kingtanya,rodriguezjulie@rios.info,Brittany Martin,F,36
170,KTR,2017-03-26,2018-09-04,527,Sunday,346280,USD,23819,499999,149401,0.047638095276190555,6.272345606448633,0.29880259760519523,25-40,M,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
171,GRZ,2016-11-08,2016-12-08,30,Tuesday,488382,GPB,20782,500000,461752,0.041564,22.218843229718026,0.923504,25-45,M,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
172,BYU,2018-10-02,2019-06-24,265,Tuesday,550707,EUR,33209,500002,323631,0.06641773432906269,9.745279894004637,0.6472594109623562,20-40,F,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
173,BYU,2016-05-31,2018-05-24,723,Tuesday,459546,EUR,23637,500000,307349,0.047274,13.002876845623387,0.614698,30-40,B,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
174,KTR,2017-09-04,2017-12-21,108,Monday,807367,USD,51080,499999,505577,0.10216020432040863,9.897748629600626,1.0111560223120446,20-30,F,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
175,AKX,2018-02-13,2019-04-07,418,Tuesday,299431,USD,64238,499997,141944,0.12847677086062517,2.2096578349263676,0.28388970333822006,35-50,B,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
176,BYU,2016-11-19,2018-08-15,634,Saturday,757195,USD,21869,500000,532431,0.043738,24.346380721569346,1.064862,40-50,F,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
177,BYU,2017-12-10,2019-08-05,603,Sunday,929310,USD,40342,499999,652829,0.08068416136832274,16.182365772643895,1.3056606113212226,35-55,B,sheryl21,benjamin32@yahoo.com,Sandra Archer,F,87
178,AKX,2017-12-30,2019-11-27,697,Saturday,69858,EUR,12031,500000,65308,0.024062,5.428310198653478,0.130616,35-45,M,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
179,KTR,2017-06-14,2019-06-04,720,Wednesday,919857,EUR,37923,499999,554028,0.07584615169230338,14.609287239933549,1.1080582161164323,25-40,F,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
180,BYU,2016-01-05,2017-02-03,395,Tuesday,295549,USD,44970,499999,227440,0.08994017988035977,5.057593951523238,0.4548809097618195,25-30,F,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
181,GRZ,2016-05-25,2017-07-21,422,Wednesday,734294,USD,40758,499998,365532,0.08151632606530426,8.968349771823936,0.731066924267697,35-45,B,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
182,BYU,2016-11-16,2017-01-03,48,Wednesday,441805,USD,56340,499997,47439,0.1126806760840565,0.8420127795527157,0.09487856927141562,20-30,B,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
183,AKX,2017-11-20,2018-05-23,184,Monday,693793,USD,40415,500001,303034,0.08082983834032333,7.498057651861933,0.6060667878664243,40-60,M,ytaylor,andresingleton@gmail.com,Terri Campbell,F,59
184,KTR,2016-08-18,2017-07-11,327,Thursday,738781,EUR,38025,499999,373879,0.0760501521003042,9.832452333990796,0.747759495518991,25-30,B,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
185,BYU,2016-07-09,2017-02-19,225,Saturday,840184,EUR,60896,500002,118915,0.12179151283394866,1.9527555176037834,0.23782904868380528,35-40,F,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
186,BYU,2017-11-19,2019-04-28,525,Sunday,371097,EUR,15516,499996,258321,0.031032248257986065,16.648685228151585,0.5166461331690654,25-30,M,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
187,BYU,2018-01-30,2018-12-30,334,Tuesday,681462,EUR,34224,500001,417291,0.0684478631042738,12.192934782608695,0.8345803308393384,40-55,B,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
188,GRZ,2017-02-06,2019-05-29,842,Monday,157852,EUR,20472,500000,101170,0.040944,4.941871824931614,0.20234,20-30,F,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
189,GRZ,2017-10-17,2019-05-03,563,Tuesday,46547,EUR,16073,499998,42279,0.032146128584514336,2.6304361351334538,0.08455833823335293,35-50,M,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
190,KTR,2017-11-27,2018-01-18,52,Monday,30361,EUR,22344,499998,13670,0.04468817875271501,0.6117973505191551,0.02734010936043744,30-45,M,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
191,GRZ,2017-03-03,2017-05-15,73,Friday,502216,EUR,48591,499997,35801,0.09718258309549857,0.7367825317445618,0.07160242961457769,30-40,M,morgancharles,martinezkatelyn@yahoo.com,Nicole Jensen,F,88
192,KTR,2017-05-16,2019-03-04,657,Tuesday,879673,USD,45958,499999,683800,0.09191618383236766,14.878802384786109,1.3676027352054705,25-35,F,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
193,BYU,2017-09-24,2019-12-02,799,Sunday,700844,GPB,32153,500000,649840,0.064306,20.210866793145275,1.29968,40-55,B,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
194,KTR,2017-06-15,2017-10-16,123,Thursday,918760,EUR,86866,500000,522652,0.173732,6.016761448668063,1.045304,35-40,B,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
195,AKX,2018-02-25,2020-02-24,729,Sunday,188496,USD,39667,500001,109673,0.07933384133231733,2.7648423122494767,0.2193455613088774,20-25,F,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
196,KTR,2018-08-04,2019-02-14,194,Saturday,937425,USD,65303,500001,38044,0.1306057387885224,0.5825766044439,0.07608784782430435,30-50,F,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
197,KTR,2017-09-07,2018-01-17,132,Thursday,628832,USD,60109,499999,61897,0.12021824043648087,1.0297459615032691,0.12379424758849518,40-60,M,sergiolawrence,wendy51@gmail.com,Amanda Thomas,F,44
198,GRZ,2018-07-03,2018-10-23,112,Tuesday,268072,USD,44136,500001,75034,0.0882718234563531,1.7000634402755121,0.15006769986460028,20-25,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
199,AKX,2018-06-01,2019-10-07,493,Friday,688520,GPB,53687,499997,614747,0.10737464424786548,11.450574627004675,1.2295013770082621,20-40,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
200,KTR,2016-07-16,2016-07-31,15,Saturday,791534,EUR,8056,499999,386383,0.01611203222406445,47.962140019860975,0.7727675455350911,20-35,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
201,GRZ,2016-06-16,2017-04-18,306,Thursday,842002,USD,63016,500004,552491,0.12603099175206597,8.767471753205536,1.1049731602147184,45-55,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
202,GRZ,2017-05-20,2018-12-19,578,Saturday,831195,USD,36657,499997,53520,0.07331443988663933,1.4600212783370161,0.10704064224385346,25-30,B,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
203,BYU,2017-09-06,2018-03-12,187,Wednesday,1625,USD,14233,500003,107,0.02846582920502477,0.007517740462305909,0.00021399871600770397,30-55,B,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
204,AKX,2017-11-07,2017-12-07,30,Tuesday,256282,USD,61475,499998,220615,0.12295049180196721,3.5886945912972754,0.44123176492705973,30-50,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
205,BYU,2016-02-05,2017-09-16,589,Friday,351272,EUR,18092,500000,205940,0.036184,11.382931682511607,0.41188,40-45,F,jillian09,comptoncrystal@hotmail.com,Deanna Harris,F,23
206,GRZ,2017-03-25,2017-10-27,216,Saturday,166548,EUR,37390,500000,57502,0.07478,1.5378978336453597,0.115004,45-60,M,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
207,AKX,2017-03-19,2019-01-14,666,Sunday,460877,EUR,72915,500000,279696,0.14583,3.8359185352808063,0.559392,30-40,M,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
208,BYU,2017-06-24,2018-03-31,280,Saturday,848018,GPB,36778,500000,23561,0.073556,0.6406275490782533,0.047122,25-40,B,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
209,GRZ,2016-12-27,2017-01-04,8,Tuesday,791647,EUR,49092,499999,402396,0.09818419636839273,8.196773405035444,0.8047936095872191,20-35,F,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
210,AKX,2016-08-30,2016-11-30,92,Tuesday,58237,USD,27302,500001,5037,0.05460389079221842,0.18449197860962566,0.010073979852040296,45-55,M,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
211,GRZ,2017-03-31,2018-11-28,607,Friday,578364,GPB,28599,499997,340135,0.05719834319005914,11.893248015664883,0.6802740816444899,25-45,F,heidisavage,justincarr@lewis-roberts.com,Nicole Joyce,F,41
212,KTR,2016-10-17,2018-08-13,665,Monday,68387,EUR,13834,499999,7404,0.02766805533611067,0.5352031227410727,0.014808029616059232,25-30,F,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
213,AKX,2018-01-16,2018-09-30,257,Tuesday,52769,EUR,39769,500002,42709,0.07953768184927261,1.0739269280092534,0.08541765832936668,30-50,F,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
214,AKX,2017-10-14,2018-01-20,98,Saturday,568627,EUR,25375,499997,102962,0.050750304501827014,4.057615763546798,0.20592523555141332,40-60,M,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
215,KTR,2017-03-27,2018-10-02,554,Monday,281519,EUR,54361,499998,261229,0.10872243488973955,4.805448759220765,0.5224600898403594,35-45,M,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
216,KTR,2016-09-15,2018-08-09,693,Thursday,957466,EUR,19611,500003,695522,0.03922176466941198,35.46591198816991,1.3910356537860773,30-40,F,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
217,GRZ,2016-04-19,2016-04-10,-9,Tuesday,792903,GPB,23116,500001,475312,0.046231907536184925,20.562034954144316,0.9506220987558025,20-30,F,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
218,BYU,2017-06-10,2018-08-30,446,Saturday,549267,GPB,28980,499999,511055,0.05796011592023184,17.634748102139408,1.0221120442240885,25-35,M,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
219,BYU,2016-10-27,2018-02-07,468,Thursday,966398,USD,7118,500003,598923,0.014235914584512493,84.14203427929193,1.1978388129671222,35-40,F,lindsay43,foleyjamie@gmail.com,Tina Hartman,F,30
220,BYU,2017-06-24,2019-01-25,580,Saturday,495350,USD,12847,499997,367540,0.02569415416492499,28.609013777535612,0.735084410506463,20-40,B,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
221,AKX,2016-04-13,2017-01-29,291,Wednesday,797618,USD,16321,500001,583483,0.03264193471613057,35.75044421297714,1.1669636660726679,35-55,B,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
222,AKX,2017-04-14,2018-10-27,561,Friday,670996,USD,12598,499998,65720,0.02519610078440314,5.216701063660898,0.13144052576210305,30-45,F,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
223,AKX,2017-10-15,2018-12-29,440,Sunday,980930,GPB,12060,500001,741212,0.02411995176009648,61.460364842454396,1.4824210351579297,35-55,B,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
224,GRZ,2017-11-14,2019-10-30,715,Tuesday,511027,EUR,20805,500000,19850,0.04161,0.9540975726988704,0.0397,20-40,M,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
225,KTR,2017-05-21,2018-02-08,263,Sunday,489825,USD,862,500000,92986,0.001724,107.8723897911833,0.185972,20-25,F,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
226,GRZ,2017-04-20,2018-10-05,533,Thursday,545851,EUR,11139,499999,336064,0.022278044556089113,30.17003321662627,0.6721293442586885,35-60,M,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
227,AKX,2017-08-22,2019-05-27,643,Tuesday,98743,GPB,23810,499996,19130,0.0476203809630477,0.8034439311213776,0.03826030608244866,35-45,F,lcollins,brendawilliams@gmail.com,Marcus Moore,M,49
228,AKX,2017-05-04,2017-06-19,46,Thursday,816144,EUR,76110,499998,146311,0.15222060888243552,1.9223623702535804,0.292623170492682,25-45,B,tracyjones,peggybrandt@gmail.com,Eric Mendez,M,80
229,KTR,2016-06-22,2018-03-29,645,Wednesday,641924,USD,18176,500001,380333,0.036351927296145406,20.925011003521128,0.7606644786710427,35-50,B,tracyjones,peggybrandt@gmail.com,Eric Mendez,M,80
230,BYU,2017-01-20,2018-10-27,645,Friday,22855,GPB,78397,500001,3807,0.15679368641262717,0.048560531652996924,0.007613984772030456,30-35,M,tracyjones,peggybrandt@gmail.com,Eric Mendez,M,80
231,BYU,2018-03-30,2019-08-09,497,Friday,796919,USD,9439,500000,705715,0.018878,74.76586502807501,1.41143,20-30,M,tracyjones,peggybrandt@gmail.com,Eric Mendez,M,80
232,KTR,2018-01-18,2018-12-03,319,Thursday,442666,GPB,25539,499998,136122,0.05107820431281725,5.329965934453189,0.27224508898035593,20-40,B,jodyhuynh,timothy11@gmail.com,Jose Ruiz,M,75
233,BYU,2016-04-28,2017-01-03,250,Thursday,537247,GPB,25290,500001,406535,0.05057989884020232,16.07493080268881,0.8130683738632523,30-40,M,jodyhuynh,timothy11@gmail.com,Jose Ruiz,M,75
234,AKX,2017-07-02,2018-09-13,438,Sunday,473994,GPB,85810,499997,356421,0.17162102972617835,4.153606805733597,0.7128462770776625,40-50,F,jodyhuynh,timothy11@gmail.com,Jose Ruiz,M,75
235,BYU,2017-03-05,2018-03-02,362,Sunday,155826,USD,52785,500003,9675,0.10556936658380049,0.18329070758738278,0.019349883900696595,35-50,M,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
236,BYU,2017-11-16,2018-12-12,391,Thursday,168337,EUR,56945,499999,40313,0.11389022778045556,0.7079287031346035,0.0806261612523225,25-30,B,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
237,KTR,2016-12-23,2018-05-17,510,Friday,110403,EUR,40656,499998,17541,0.081312325249301,0.4314492325855962,0.035082140328561315,25-30,F,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
238,BYU,2016-09-17,2018-04-13,573,Saturday,525283,GPB,44089,499997,458277,0.08817852907117443,10.3943614053392,0.9165594993569961,40-50,B,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
239,GRZ,2017-11-24,2019-07-15,598,Friday,87100,USD,63862,500000,85913,0.127724,1.3452914096019541,0.171826,20-25,B,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
240,GRZ,2018-01-29,2018-11-06,281,Monday,50338,USD,36564,500000,2061,0.073128,0.05636691828027568,0.004122,20-40,B,johnsongregory,frankpruitt@hall-cole.com,Austin Macias,M,62
